gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
62382,201501080POR,NBA,0,2015,1/8/2015,36,0,POR,Trailblazers,99,1653.5499,1656.7031,56.20105,MIA,Heat,83,1438.7618,1435.6086,H,W,0.85961139,NULL
62383,201501080TOR,NBA,0,2015,1/8/2015,35,0,TOR,Raptors,95,1610.1003,1590.4821,49.872509,CHO,Hornets,103,1427.2568,1446.8751,H,L,0.83591992,NULL
62383,201501080TOR,NBA,1,2015,1/8/2015,38,0,CHO,Hornets,103,1427.2568,1446.8751,34.994812,TOR,Raptors,95,1610.1003,1590.4821,A,W,0.16408008,NULL
62384,201501090BRK,NBA,1,2015,1/9/2015,35,0,PHI,Sixers,90,1253.7689,1264.5812,18.578041,BRK,Nets,88,1454.5677,1443.7555,A,W,0.15039104,NULL
62384,201501090BRK,NBA,0,2015,1/9/2015,36,0,BRK,Nets,88,1454.5677,1443.7555,34.67498,PHI,Sixers,90,1253.7689,1264.5812,H,L,0.84960896,NULL
62385,201501090DET,NBA,1,2015,1/9/2015,36,0,ATL,Hawks,106,1630.2893,1634.4302,54.14465,DET,Pistons,103,1454.5979,1450.457,A,W,0.60723746,NULL
62385,201501090DET,NBA,0,2015,1/9/2015,36,0,DET,Pistons,103,1454.5979,1450.457,35.362965,ATL,Hawks,106,1630.2893,1634.4302,H,L,0.39276254,NULL
62386,201501090GSW,NBA,1,2015,1/9/2015,37,0,CLE,Cavaliers,94,1449.1021,1446.4153,34.94762,GSW,Warriors,112,1706.3317,1709.0184,A,L,0.1134094,NULL
62386,201501090GSW,NBA,0,2015,1/9/2015,34,0,GSW,Warriors,112,1706.3317,1709.0184,60.685093,CLE,Cavaliers,94,1449.1021,1446.4153,H,W,0.8865906,NULL
62387,201501090IND,NBA,0,2015,1/9/2015,38,0,IND,Pacers,107,1490.4493,1493.1782,39.808636,BOS,Celtics,103,1398.5465,1395.8176,H,W,0.75113624,NULL
62387,201501090IND,NBA,1,2015,1/9/2015,34,0,BOS,Celtics,103,1398.5465,1395.8176,29.880901,IND,Pacers,107,1490.4493,1493.1782,A,L,0.24886376,NULL
62388,201501090LAL,NBA,0,2015,1/9/2015,37,0,LAL,Lakers,101,1410.8169,1417.563,32.024258,ORL,Magic,84,1332.0123,1325.2662,H,W,0.73677665,NULL
62388,201501090LAL,NBA,1,2015,1/9/2015,39,0,ORL,Magic,84,1332.0123,1325.2662,23.411465,LAL,Lakers,101,1410.8169,1417.563,A,L,0.26322335,NULL
62389,201501090MIL,NBA,0,2015,1/9/2015,38,0,MIL,Bucks,98,1500.8738,1504.3407,40.979191,MIN,Timberwolves,84,1319.3551,1315.8882,H,W,0.83487123,NULL
62389,201501090MIL,NBA,1,2015,1/9/2015,35,0,MIN,Timberwolves,84,1319.3551,1315.8882,22.617111,MIL,Bucks,98,1500.8738,1504.3407,A,L,0.16512877,NULL
62390,201501090NOP,NBA,0,2015,1/9/2015,36,0,NOP,Pelicans,106,1512.1697,1522.8481,42.919136,MEM,Grizzlies,95,1603.8955,1593.217,H,W,0.51190525,NULL
62390,201501090NOP,NBA,1,2015,1/9/2015,36,0,MEM,Grizzlies,95,1603.8955,1593.217,50.145546,NOP,Pelicans,106,1512.1697,1522.8481,A,L,0.48809475,NULL
62391,201501090OKC,NBA,0,2015,1/9/2015,37,0,OKC,Thunder,99,1557.5651,1560.3336,46.813171,UTA,Jazz,94,1447.437,1444.6685,H,W,0.77022713,NULL
62391,201501090OKC,NBA,1,2015,1/9/2015,37,0,UTA,Jazz,94,1447.437,1444.6685,34.768501,OKC,Thunder,99,1557.5651,1560.3336,A,L,0.22977287,NULL
62392,201501090SAC,NBA,1,2015,1/9/2015,37,0,DEN,Nuggets,118,1482.3732,1494.5588,39.953346,SAC,Kings,108,1428.2134,1416.0277,A,W,0.43441081,NULL
62392,201501090SAC,NBA,0,2015,1/9/2015,36,0,SAC,Kings,108,1428.2134,1416.0277,31.871065,DEN,Nuggets,118,1482.3732,1494.5588,H,L,0.56558919,NULL
62393,201501090SAS,NBA,1,2015,1/9/2015,39,0,PHO,Suns,95,1589.9663,1586.1962,49.442989,SAS,Spurs,100,1637.5702,1641.3403,A,L,0.29950076,NULL
62393,201501090SAS,NBA,0,2015,1/9/2015,37,0,SAS,Spurs,100,1637.5702,1641.3403,54.79126,PHO,Suns,95,1589.9663,1586.1962,H,W,0.70049924,NULL
62394,201501090WAS,NBA,1,2015,1/9/2015,37,0,CHI,Bulls,86,1581.0682,1571.0654,47.911705,WAS,Wizards,102,1566.1366,1576.1394,A,L,0.3799659,NULL
62394,201501090WAS,NBA,0,2015,1/9/2015,36,0,WAS,Wizards,102,1566.1366,1576.1394,48.427658,CHI,Bulls,86,1581.0682,1571.0654,H,W,0.6200341,NULL
62395,201501100CHI,NBA,1,2015,1/10/2015,39,0,MIL,Bucks,87,1504.3407,1499.9038,40.513805,CHI,Bulls,95,1571.0654,1575.5023,A,L,0.27692932,NULL
62395,201501100CHI,NBA,0,2015,1/10/2015,38,0,CHI,Bulls,95,1571.0654,1575.5023,48.363007,MIL,Bucks,87,1504.3407,1499.9038,H,W,0.72307068,NULL
62396,201501100DET,NBA,0,2015,1/10/2015,37,0,DET,Pistons,98,1450.457,1455.01,35.832253,BRK,Nets,93,1443.7555,1439.2025,H,W,0.64890361,NULL
62396,201501100DET,NBA,1,2015,1/10/2015,37,0,BRK,Nets,93,1443.7555,1439.2025,34.209614,DET,Pistons,98,1450.457,1455.01,A,L,0.35109639,NULL
62397,201501100HOU,NBA,1,2015,1/10/2015,38,0,UTA,Jazz,82,1444.6685,1440.923,34.385262,HOU,Rockets,97,1620.3884,1624.1339,A,L,0.16978216,NULL
62397,201501100HOU,NBA,0,2015,1/10/2015,37,0,HOU,Rockets,97,1620.3884,1624.1339,53.167603,UTA,Jazz,82,1444.6685,1440.923,H,W,0.83021784,NULL
62398,201501100LAC,NBA,0,2015,1/10/2015,37,0,LAC,Clippers,120,1630.6506,1641.2908,54.786648,DAL,Mavericks,100,1624.8479,1614.2078,H,W,0.64772397,NULL
62398,201501100LAC,NBA,1,2015,1/10/2015,38,0,DAL,Mavericks,100,1624.8479,1614.2078,52.211094,LAC,Clippers,120,1630.6506,1641.2908,A,L,0.35227603,NULL
62399,201501100MIN,NBA,1,2015,1/10/2015,38,0,SAS,Spurs,108,1641.3403,1646.2344,55.244602,MIN,Timberwolves,93,1315.8882,1310.9941,A,W,0.78546566,NULL
62399,201501100MIN,NBA,0,2015,1/10/2015,36,0,MIN,Timberwolves,93,1315.8882,1310.9941,22.209261,SAS,Spurs,108,1641.3403,1646.2344,H,L,0.21453434,NULL
62400,201501100NYK,NBA,0,2015,1/10/2015,40,0,NYK,Knicks,82,1323.5076,1304.462,21.672159,CHO,Hornets,110,1446.8751,1465.9207,H,L,0.46642199,NULL
62400,201501100NYK,NBA,1,2015,1/10/2015,39,0,CHO,Hornets,110,1446.8751,1465.9207,36.962231,NYK,Knicks,82,1323.5076,1304.462,A,W,0.53357804,NULL
62401,201501100PHI,NBA,1,2015,1/10/2015,39,0,IND,Pacers,92,1493.1782,1487.0774,39.169567,PHI,Sixers,93,1264.5812,1270.682,A,L,0.67705357,NULL
62401,201501100PHI,NBA,0,2015,1/10/2015,36,0,PHI,Sixers,93,1264.5812,1270.682,19.030422,IND,Pacers,92,1493.1782,1487.0774,H,W,0.3229464,NULL
62402,201501100POR,NBA,1,2015,1/10/2015,40,0,ORL,Magic,92,1325.2662,1324.0052,23.303684,POR,Trailblazers,103,1656.7031,1657.9641,A,L,0.077019453,NULL
62402,201501100POR,NBA,0,2015,1/10/2015,37,0,POR,Trailblazers,103,1656.7031,1657.9641,56.315002,ORL,Magic,92,1325.2662,1324.0052,H,W,0.92298055,NULL
62403,201501100TOR,NBA,1,2015,1/10/2015,35,0,BOS,Celtics,96,1395.8176,1392.7446,29.582907,TOR,Raptors,109,1590.4821,1593.5551,A,L,0.15495896,NULL
62403,201501100TOR,NBA,0,2015,1/10/2015,36,0,TOR,Raptors,109,1590.4821,1593.5551,50.17923,BOS,Celtics,96,1395.8176,1392.7446,H,W,0.84504104,NULL
62404,201501110ATL,NBA,0,2015,1/11/2015,37,0,ATL,Hawks,120,1634.4302,1645.8296,55.207256,WAS,Wizards,89,1576.1394,1564.74,H,W,0.71324462,NULL
62404,201501110ATL,NBA,1,2015,1/11/2015,37,0,WAS,Wizards,89,1576.1394,1564.74,47.265347,ATL,Hawks,120,1634.4302,1645.8296,A,L,0.28675538,NULL
62405,201501110LAC,NBA,1,2015,1/11/2015,37,0,MIA,Heat,104,1435.6086,1464.6591,36.831223,LAC,Clippers,90,1641.2908,1612.2404,A,W,0.14683443,NULL
62405,201501110LAC,NBA,0,2015,1/11/2015,38,0,LAC,Clippers,90,1641.2908,1612.2404,52.01989,MIA,Heat,104,1435.6086,1464.6591,H,L,0.85316557,NULL
62406,201501110LAL,NBA,0,2015,1/11/2015,38,0,LAL,Lakers,94,1417.563,1411.1132,31.382502,POR,Trailblazers,106,1657.9641,1664.4139,H,L,0.30827126,NULL
62406,201501110LAL,NBA,1,2015,1/11/2015,38,0,POR,Trailblazers,106,1657.9641,1664.4139,56.893539,LAL,Lakers,94,1417.563,1411.1132,A,W,0.69172871,NULL
62407,201501110MEM,NBA,1,2015,1/11/2015,40,0,PHO,Suns,110,1586.1962,1578.6787,48.684975,MEM,Grizzlies,122,1593.217,1600.7345,A,L,0.35067767,NULL
62407,201501110MEM,NBA,0,2015,1/11/2015,37,0,MEM,Grizzlies,122,1593.217,1600.7345,50.891563,PHO,Suns,110,1586.1962,1578.6787,H,W,0.64932233,NULL
62408,201501110SAC,NBA,0,2015,1/11/2015,37,0,SAC,Kings,103,1416.0277,1428.0411,33.076618,CLE,Cavaliers,84,1446.4153,1434.4019,H,W,0.59886098,NULL
62408,201501110SAC,NBA,1,2015,1/11/2015,38,0,CLE,Cavaliers,84,1446.4153,1434.4019,33.720879,SAC,Kings,103,1416.0277,1428.0411,A,L,0.40113902,NULL
62409,201501120BOS,NBA,0,2015,1/12/2015,36,0,BOS,Celtics,108,1392.7446,1402.8521,30.567791,NOP,Pelicans,100,1522.8481,1512.7407,H,W,0.45678565,NULL
62409,201501120BOS,NBA,1,2015,1/12/2015,37,0,NOP,Pelicans,100,1522.8481,1512.7407,41.860191,BOS,Celtics,108,1392.7446,1402.8521,A,L,0.54321432,NULL
62410,201501120BRK,NBA,0,2015,1/12/2015,38,0,BRK,Nets,99,1439.2025,1430.0459,33.279255,HOU,Rockets,113,1624.1339,1633.2905,H,L,0.38015169,NULL
62410,201501120BRK,NBA,1,2015,1/12/2015,38,0,HOU,Rockets,113,1624.1339,1633.2905,54.037292,BRK,Nets,99,1439.2025,1430.0459,A,W,0.61984831,NULL
62411,201501120CHI,NBA,0,2015,1/12/2015,39,0,CHI,Bulls,114,1575.5023,1554.8279,46.246159,ORL,Magic,121,1324.0052,1344.6797,H,L,0.88323003,NULL
62411,201501120CHI,NBA,1,2015,1/12/2015,41,0,ORL,Magic,121,1324.0052,1344.6797,25.107841,CHI,Bulls,114,1575.5023,1554.8279,A,W,0.11676997,NULL
62412,201501120TOR,NBA,1,2015,1/12/2015,38,0,DET,Pistons,114,1455.01,1466.0355,36.974163,TOR,Raptors,111,1593.5551,1582.5295,A,W,0.20210725,NULL
62412,201501120TOR,NBA,0,2015,1/12/2015,37,0,TOR,Raptors,111,1593.5551,1582.5295,49.073986,DET,Pistons,114,1455.01,1466.0355,H,L,0.79789275,NULL
62413,201501130IND,NBA,1,2015,1/13/2015,37,0,MIN,Timberwolves,110,1310.9941,1331.7456,23.969963,IND,Pacers,101,1487.0774,1466.3259,A,W,0.1694876,NULL
62413,201501130IND,NBA,0,2015,1/13/2015,40,0,IND,Pacers,101,1487.0774,1466.3259,37.004333,MIN,Timberwolves,110,1310.9941,1331.7456,H,L,0.8305124,NULL
62414,201501130LAL,NBA,0,2015,1/13/2015,39,0,LAL,Lakers,75,1411.1132,1404.535,30.733078,MIA,Heat,78,1464.6591,1471.2372,H,L,0.56645727,NULL
62414,201501130LAL,NBA,1,2015,1/13/2015,38,0,MIA,Heat,78,1464.6591,1471.2372,37.515209,LAL,Lakers,75,1411.1132,1404.535,A,W,0.43354273,NULL
62415,201501130PHI,NBA,0,2015,1/13/2015,37,0,PHI,Sixers,87,1270.682,1266.4316,18.714447,ATL,Hawks,105,1645.8296,1650.08,H,L,0.17024714,NULL
62415,201501130PHI,NBA,1,2015,1/13/2015,38,0,ATL,Hawks,105,1645.8296,1650.08,55.598076,PHI,Sixers,87,1270.682,1266.4316,A,W,0.82975286,NULL
62416,201501130PHO,NBA,1,2015,1/13/2015,39,0,CLE,Cavaliers,100,1434.4019,1431.6313,33.439785,PHO,Suns,107,1578.6787,1581.4492,A,L,0.19683874,NULL
62416,201501130PHO,NBA,0,2015,1/13/2015,41,0,PHO,Suns,107,1578.6787,1581.4492,48.965,CLE,Cavaliers,100,1434.4019,1431.6313,H,W,0.80316126,NULL
62417,201501130SAC,NBA,1,2015,1/13/2015,39,0,DAL,Mavericks,108,1614.2078,1618.6863,52.644367,SAC,Kings,104,1428.0411,1423.5626,A,W,0.62152237,NULL
62417,201501130SAC,NBA,0,2015,1/13/2015,38,0,SAC,Kings,104,1428.0411,1423.5626,32.625404,DAL,Mavericks,108,1614.2078,1618.6863,H,L,0.37847763,NULL
62418,201501130UTA,NBA,1,2015,1/13/2015,35,0,GSW,Warriors,116,1709.0184,1714.3636,61.113693,UTA,Jazz,105,1440.923,1435.5778,A,W,0.72464788,NULL
62418,201501130UTA,NBA,0,2015,1/13/2015,39,0,UTA,Jazz,105,1440.923,1435.5778,33.840401,GSW,Warriors,116,1709.0184,1714.3636,H,L,0.27535209,NULL
62419,201501130WAS,NBA,1,2015,1/13/2015,39,0,SAS,Spurs,93,1646.2344,1637.7635,54.457504,WAS,Wizards,101,1564.74,1573.2108,A,L,0.47339344,NULL
62419,201501130WAS,NBA,0,2015,1/13/2015,38,0,WAS,Wizards,101,1564.74,1573.2108,48.130146,SAS,Spurs,93,1646.2344,1637.7635,H,W,0.52660656,NULL
62420,201501140BOS,NBA,0,2015,1/14/2015,37,0,BOS,Celtics,91,1402.8521,1395.9492,29.893692,ATL,Hawks,105,1650.08,1656.9828,H,L,0.29995504,NULL
62420,201501140BOS,NBA,1,2015,1/14/2015,39,0,ATL,Hawks,105,1650.08,1656.9828,56.226345,BOS,Celtics,91,1402.8521,1395.9492,A,W,0.70004499,NULL
62421,201501140BRK,NBA,1,2015,1/14/2015,38,0,MEM,Grizzlies,103,1600.7345,1609.0648,51.710186,BRK,Nets,92,1430.0459,1421.7156,A,W,0.60034823,NULL
62421,201501140BRK,NBA,0,2015,1/14/2015,39,0,BRK,Nets,92,1430.0459,1421.7156,32.439922,MEM,Grizzlies,103,1600.7345,1609.0648,H,L,0.39965177,NULL
62422,201501140CHI,NBA,0,2015,1/14/2015,40,0,CHI,Bulls,99,1554.8279,1544.6466,45.192398,WAS,Wizards,105,1573.2108,1583.3921,H,L,0.6153425,NULL
62422,201501140CHI,NBA,1,2015,1/14/2015,39,0,WAS,Wizards,105,1573.2108,1583.3921,49.160915,CHI,Bulls,99,1554.8279,1544.6466,A,W,0.3846575,NULL
62423,201501140CHO,NBA,0,2015,1/14/2015,40,0,CHO,Hornets,93,1465.9207,1460.6226,36.412643,SAS,Spurs,98,1637.7635,1643.0616,H,L,0.39805859,NULL
62423,201501140CHO,NBA,1,2015,1/14/2015,40,0,SAS,Spurs,98,1637.7635,1643.0616,54.951149,CHO,Hornets,93,1465.9207,1460.6226,A,W,0.60194141,NULL
62424,201501140DEN,NBA,0,2015,1/14/2015,38,0,DEN,Nuggets,114,1494.5588,1503.7319,40.915337,DAL,Mavericks,107,1618.6863,1609.5132,H,W,0.46533352,NULL
62424,201501140DEN,NBA,1,2015,1/14/2015,40,0,DAL,Mavericks,107,1618.6863,1609.5132,51.753994,DEN,Nuggets,114,1494.5588,1503.7319,A,L,0.53466648,NULL
62425,201501140DET,NBA,0,2015,1/14/2015,39,0,DET,Pistons,94,1466.0355,1452.7832,35.602551,NOP,Pelicans,105,1512.7407,1525.993,H,L,0.57610142,NULL
62425,201501140DET,NBA,1,2015,1/14/2015,38,0,NOP,Pelicans,105,1512.7407,1525.993,43.248169,DET,Pistons,94,1466.0355,1452.7832,A,W,0.42389858,NULL
62426,201501140GSW,NBA,0,2015,1/14/2015,36,0,GSW,Warriors,104,1714.3636,1716.9376,61.318047,MIA,Heat,89,1471.2372,1468.6632,H,W,0.87816799,NULL
62426,201501140GSW,NBA,1,2015,1/14/2015,39,0,MIA,Heat,89,1471.2372,1468.6632,37.247314,GSW,Warriors,104,1714.3636,1716.9376,A,L,0.12183201,NULL
62427,201501140ORL,NBA,1,2015,1/14/2015,39,0,HOU,Rockets,113,1633.2905,1618.4769,52.624176,ORL,Magic,120,1344.6797,1359.4933,A,L,0.74757707,NULL
62427,201501140ORL,NBA,0,2015,1/14/2015,42,0,ORL,Magic,120,1344.6797,1359.4933,26.447294,HOU,Rockets,113,1633.2905,1618.4769,H,W,0.25242296,NULL
62428,201501140POR,NBA,1,2015,1/14/2015,39,0,LAC,Clippers,100,1612.2404,1624.6722,53.219078,POR,Trailblazers,94,1664.4139,1651.9821,A,W,0.29401118,NULL
62428,201501140POR,NBA,0,2015,1/14/2015,39,0,POR,Trailblazers,94,1664.4139,1651.9821,55.772003,LAC,Clippers,100,1612.2404,1624.6722,H,L,0.70598882,NULL
62429,201501140TOR,NBA,1,2015,1/14/2015,38,0,PHI,Sixers,84,1266.4316,1264.6694,18.58453,TOR,Raptors,100,1582.5295,1584.2917,A,L,0.083535492,NULL
62429,201501140TOR,NBA,0,2015,1/14/2015,38,0,TOR,Raptors,100,1582.5295,1584.2917,49.251507,PHI,Sixers,84,1266.4316,1264.6694,H,W,0.91646451,NULL
62430,201501150HOU,NBA,0,2015,1/15/2015,40,0,HOU,Rockets,112,1618.4769,1624.0862,53.163036,OKC,Thunder,101,1560.3336,1554.7244,H,W,0.71307099,NULL
62430,201501150HOU,NBA,1,2015,1/15/2015,38,0,OKC,Thunder,101,1560.3336,1554.7244,46.235477,HOU,Rockets,112,1618.4769,1624.0862,A,L,0.28692901,NULL
62431,201501150LAL,NBA,1,2015,1/15/2015,40,0,CLE,Cavaliers,109,1431.6313,1442.4127,34.537556,LAL,Lakers,102,1404.535,1393.7537,A,W,0.39659637,NULL
62431,201501150LAL,NBA,0,2015,1/15/2015,40,0,LAL,Lakers,102,1404.535,1393.7537,29.680613,CLE,Cavaliers,109,1431.6313,1442.4127,H,L,0.60340363,NULL
62432,201501150MIL,NBA,0,2015,1/15/2015,40,0,MIL,Bucks,95,1499.9038,1505.8629,41.138866,NYK,Knicks,79,1304.462,1298.5029,N,W,0.75492483,"at The O2, London, England"
62432,201501150MIL,NBA,1,2015,1/15/2015,41,0,NYK,Knicks,79,1304.462,1298.5029,21.189493,MIL,Bucks,95,1499.9038,1505.8629,N,L,0.24507517,"at The O2, London, England"
62433,201501160BOS,NBA,0,2015,1/16/2015,38,0,BOS,Celtics,103,1395.9492,1384.302,28.770994,CHI,Bulls,119,1544.6466,1556.2937,H,L,0.43037418,
62433,201501160BOS,NBA,1,2015,1/16/2015,41,0,CHI,Bulls,119,1544.6466,1556.2937,46.397324,BOS,Celtics,103,1395.9492,1384.302,A,W,0.56962585,
62434,201501160DAL,NBA,0,2015,1/16/2015,41,0,DAL,Mavericks,97,1609.5132,1613.1653,52.109844,DEN,Nuggets,89,1503.7319,1500.0798,H,W,0.76576889,
62434,201501160DAL,NBA,1,2015,1/16/2015,39,0,DEN,Nuggets,89,1503.7319,1500.0798,40.532269,DAL,Mavericks,97,1609.5132,1613.1653,A,L,0.23423111,
62435,201501160IND,NBA,1,2015,1/16/2015,40,0,DET,Pistons,98,1452.7832,1459.7754,36.324913,IND,Pacers,96,1466.3259,1459.3337,A,W,0.34217775,
62435,201501160IND,NBA,0,2015,1/16/2015,41,0,IND,Pacers,96,1466.3259,1459.3337,36.279194,DET,Pistons,98,1452.7832,1459.7754,H,L,0.65782225,
62436,201501160LAC,NBA,0,2015,1/16/2015,40,0,LAC,Clippers,121,1624.6722,1609.4836,51.751106,CLE,Cavaliers,126,1442.4127,1457.6013,H,L,0.83545828,
62436,201501160LAC,NBA,1,2015,1/16/2015,41,0,CLE,Cavaliers,126,1442.4127,1457.6013,36.099972,LAC,Clippers,121,1624.6722,1609.4836,A,W,0.16454172,
62437,201501160OKC,NBA,0,2015,1/16/2015,39,0,OKC,Thunder,127,1554.7244,1569.1396,47.715279,GSW,Warriors,115,1716.9376,1702.5223,H,W,0.41141272,
62437,201501160OKC,NBA,1,2015,1/16/2015,37,0,GSW,Warriors,115,1716.9376,1702.5223,60.156593,OKC,Thunder,127,1554.7244,1569.1396,A,L,0.58858728,
62438,201501160ORL,NBA,0,2015,1/16/2015,43,0,ORL,Magic,96,1359.4933,1353.9854,25.944872,MEM,Grizzlies,106,1609.0648,1614.5728,H,L,0.29712984,
62438,201501160ORL,NBA,1,2015,1/16/2015,39,0,MEM,Grizzlies,106,1609.0648,1614.5728,52.246506,ORL,Magic,96,1359.4933,1353.9854,A,W,0.70287013,
62439,201501160PHI,NBA,1,2015,1/16/2015,39,0,NOP,Pelicans,81,1525.993,1503.8317,40.925797,PHI,Sixers,96,1264.6694,1286.8308,A,L,0.716802,
62439,201501160PHI,NBA,0,2015,1/16/2015,39,0,PHI,Sixers,96,1264.6694,1286.8308,20.264605,NOP,Pelicans,81,1525.993,1503.8317,H,W,0.283198,
62440,201501160PHO,NBA,1,2015,1/16/2015,38,0,MIN,Timberwolves,99,1331.7456,1329.7178,23.794333,PHO,Suns,110,1581.4492,1583.4771,A,L,0.11783892,
62440,201501160PHO,NBA,0,2015,1/16/2015,42,0,PHO,Suns,110,1581.4492,1583.4771,49.169476,MIN,Timberwolves,99,1331.7456,1329.7178,H,W,0.88216108,
62441,201501160SAC,NBA,1,2015,1/16/2015,40,0,MIA,Heat,95,1468.6632,1482.7412,38.71587,SAC,Kings,83,1423.5626,1409.4846,A,W,0.42164445,
62441,201501160SAC,NBA,0,2015,1/16/2015,39,0,SAC,Kings,83,1423.5626,1409.4846,31.221233,MIA,Heat,95,1468.6632,1482.7412,H,L,0.57835555,
62442,201501160SAS,NBA,0,2015,1/16/2015,41,0,SAS,Spurs,110,1643.0616,1651.9772,55.771557,POR,Trailblazers,96,1651.9821,1643.0665,H,W,0.62815183,
62442,201501160SAS,NBA,1,2015,1/16/2015,40,0,POR,Trailblazers,96,1651.9821,1643.0665,54.951603,SAS,Spurs,110,1643.0616,1651.9772,A,L,0.37184817,
62443,201501160TOR,NBA,0,2015,1/16/2015,39,0,TOR,Raptors,89,1584.2917,1565.6066,47.354092,ATL,Hawks,110,1656.9828,1675.668,H,L,0.53922004,
62443,201501160TOR,NBA,1,2015,1/16/2015,40,0,ATL,Hawks,110,1656.9828,1675.668,57.8853,TOR,Raptors,89,1584.2917,1565.6066,A,W,0.46077996,
62444,201501160UTA,NBA,1,2015,1/16/2015,41,0,LAL,Lakers,85,1393.7537,1388.3944,29.16329,UTA,Jazz,94,1435.5778,1440.937,A,L,0.30652726,
62444,201501160UTA,NBA,0,2015,1/16/2015,40,0,UTA,Jazz,94,1435.5778,1440.937,34.386696,LAL,Lakers,85,1393.7537,1388.3944,H,W,0.69347274,
62445,201501160WAS,NBA,0,2015,1/16/2015,40,0,WAS,Wizards,80,1583.3921,1547.1378,45.450809,BRK,Nets,102,1421.7156,1457.9698,H,L,0.81851685,
62445,201501160WAS,NBA,1,2015,1/16/2015,40,0,BRK,Nets,102,1421.7156,1457.9698,36.138081,WAS,Wizards,80,1583.3921,1547.1378,A,W,0.18148315,
62446,201501170BRK,NBA,0,2015,1/17/2015,41,0,BRK,Nets,90,1457.9698,1447.8448,35.094387,WAS,Wizards,99,1547.1378,1557.2628,H,L,0.51558352,
62446,201501170BRK,NBA,1,2015,1/17/2015,41,0,WAS,Wizards,99,1547.1378,1557.2628,46.497185,BRK,Nets,90,1457.9698,1447.8448,A,W,0.48441648,
62447,201501170CHI,NBA,0,2015,1/17/2015,42,0,CHI,Bulls,99,1556.2937,1547.8511,45.524731,ATL,Hawks,107,1675.668,1684.1106,H,L,0.47214705,
62447,201501170CHI,NBA,1,2015,1/17/2015,41,0,ATL,Hawks,107,1675.668,1684.1106,58.614094,CHI,Bulls,99,1556.2937,1547.8511,A,W,0.52785295,
62448,201501170CHO,NBA,0,2015,1/17/2015,41,0,CHO,Hornets,80,1460.6226,1467.0737,37.082047,IND,Pacers,71,1459.3337,1452.8826,H,W,0.64177245,
62448,201501170CHO,NBA,1,2015,1/17/2015,42,0,IND,Pacers,71,1459.3337,1452.8826,35.612793,CHO,Hornets,80,1460.6226,1467.0737,A,L,0.35822755,
62449,201501170DEN,NBA,1,2015,1/17/2015,39,0,MIN,Timberwolves,113,1329.7178,1348.8522,25.481289,DEN,Nuggets,105,1500.0798,1480.9454,A,W,0.17417401,
62449,201501170DEN,NBA,0,2015,1/17/2015,40,0,DEN,Nuggets,105,1500.0798,1480.9454,38.528133,MIN,Timberwolves,113,1329.7178,1348.8522,H,L,0.82582599,
62450,201501170DET,NBA,1,2015,1/17/2015,40,0,PHI,Sixers,89,1286.8308,1282.5294,19.930683,DET,Pistons,107,1459.7754,1464.0768,A,L,0.17204607,
62450,201501170DET,NBA,0,2015,1/17/2015,41,0,DET,Pistons,107,1459.7754,1464.0768,36.770782,PHI,Sixers,89,1286.8308,1282.5294,H,W,0.82795393,
62451,201501170HOU,NBA,1,2015,1/17/2015,38,0,GSW,Warriors,131,1702.5223,1723.24,61.81279,HOU,Rockets,106,1624.0862,1603.3685,A,W,0.4690069,
62451,201501170HOU,NBA,0,2015,1/17/2015,41,0,HOU,Rockets,106,1624.0862,1603.3685,51.151356,GSW,Warriors,131,1702.5223,1723.24,H,L,0.5309931,
62452,201501170MEM,NBA,1,2015,1/17/2015,41,0,POR,Trailblazers,98,1643.0665,1638.2985,54.507545,MEM,Grizzlies,102,1614.5728,1619.3408,A,L,0.39852303,
62452,201501170MEM,NBA,0,2015,1/17/2015,40,0,MEM,Grizzlies,102,1614.5728,1619.3408,52.707458,POR,Trailblazers,98,1643.0665,1638.2985,H,W,0.60147697,
62453,201501170SAC,NBA,0,2015,1/17/2015,40,0,SAC,Kings,108,1409.4846,1402.9966,30.58197,LAC,Clippers,117,1609.4836,1615.9717,H,L,0.3599363,
62453,201501170SAC,NBA,1,2015,1/17/2015,41,0,LAC,Clippers,117,1609.4836,1615.9717,52.382072,SAC,Kings,108,1409.4846,1402.9966,A,W,0.6400637,
62454,201501180ORL,NBA,0,2015,1/18/2015,44,0,ORL,Magic,99,1353.9854,1341.032,24.783882,OKC,Thunder,127,1569.1396,1582.093,H,L,0.34009263,
62454,201501180ORL,NBA,1,2015,1/18/2015,40,0,OKC,Thunder,127,1569.1396,1582.093,49.029964,ORL,Magic,99,1353.9854,1341.032,A,W,0.65990734,
62455,201501180SAS,NBA,1,2015,1/18/2015,41,0,UTA,Jazz,69,1440.937,1437.1854,34.004013,SAS,Spurs,89,1651.9772,1655.7288,A,L,0.14301252,
62455,201501180SAS,NBA,0,2015,1/18/2015,42,0,SAS,Spurs,89,1651.9772,1655.7288,56.112808,UTA,Jazz,69,1440.937,1437.1854,H,W,0.85698748,
62456,201501180TOR,NBA,0,2015,1/18/2015,40,0,TOR,Raptors,93,1565.6066,1557.6439,46.536438,NOP,Pelicans,95,1503.8317,1511.7943,H,L,0.71732908,
